1293	3	571
1294	3	581
1295	3	571
1295	3	587
1295	3	589
1295	3	602
1295	3	611
1295	3	612
1295	3	614
1295	3	629
1296	3	604
1297	3	571
1298	3	589
1299	3	571
1300	3	573
1300	3	585
1300	3	596
1300	3	605
1301	3	612
1302	3	616
1303	3	605
1303	3	622
1304	3	569
1305	3	617
1306	3	575
1307	3	605
1308	3	577
1309	3	592
1310	3	573
1310	3	580
1310	3	596
1311	3	589
1312	3	615
1313	3	589
1314	3	592
1315	3	589
1316	3	604
1317	3	589
1318	3	592
1319	3	615
1320	3	608
1320	3	612
1320	3	618
1321	3	596
1322	3	571
1322	3	590
1322	3	612
1323	3	570
1324	3	596
1325	3	616
1326	3	571
1326	3	575
1326	3	581
1326	3	585
1326	3	592
1326	3	605
1326	3	614
1326	3	615
1326	3	618
1326	3	619
1326	3	629
1327	3	626
1328	3	616
1329	3	589
1330	3	581
1331	3	606
1332	3	616
1333	3	585
1334	3	590
1334	3	592
1335	3	613
1336	3	592
1337	3	587
1337	3	596
1337	3	604
1338	3	571
1338	3	581
1338	3	589
1338	3	596
1338	3	612
1338	3	630
1339	3	592
1340	3	586
1340	3	612
1341	3	589
1342	3	613
1343	3	589
1344	3	596
1345	3	604
1346	3	596
1347	3	592
1348	3	573
1349	3	587
1350	3	596
1351	3	571
1352	3	592
1353	3	581
1353	3	619
1354	3	621
1355	3	599
1356	3	596
1357	3	604
1357	3	619
1358	3	573
1359	3	596
1359	3	603
1360	3	596
1361	3	575
1361	3	612
1361	3	629
1362	3	619
1363	3	581
1364	3	596
1365	3	573
1366	3	579
1367	3	613
1368	3	589
1369	3	618
1370	3	612
1371	3	573
1372	3	596
1373	3	573
1373	3	575
1373	3	616
1374	3	581
1375	3	571
1376	3	575
1377	3	571
1378	3	573
1378	3	580
1379	3	571
1379	3	613
1380	3	596
1381	3	573
1382	3	575
1383	3	614
1383	3	615
1383	3	629
1384	3	630
1385	3	612
1386	3	614
1387	3	596
1388	3	612
1389	3	612
1390	3	571
1391	3	617
1392	3	571
1393	3	605
1393	3	615
1394	3	619
1395	3	589
1396	3	579
1396	3	589
1396	3	596
1397	3	572
1397	3	573
1397	3	588
1397	3	589
1397	3	592
1397	3	600
1397	3	603
1397	3	605
1397	3	611
1397	3	613
1397	3	616
1397	3	619
1398	3	573
1399	3	581
1400	3	573
1401	3	592
1401	3	629
1402	3	596
1402	3	614
1402	3	615
1403	3	619
1404	3	571
1405	3	592
1405	3	596
1405	3	605
1406	3	596
1407	3	589
1408	3	591
1408	3	614
1409	3	612
1410	3	571
1410	3	575
1410	3	589
1410	3	590
1410	3	619
1410	3	620
1410	3	622
1411	3	608
1412	3	571
1412	3	596
1413	3	614
1414	3	573
1415	3	614
1416	3	627
1417	3	589
1418	3	592
1419	3	571
1420	3	589
1420	3	621
1421	3	590
1422	3	618
1423	3	612
1424	3	569
1425	3	596
1426	3	579
1427	3	589
1428	3	571
1429	3	580
1430	3	615
1431	3	629
1432	3	622
1433	3	589
1434	3	596
1435	3	592
1436	3	571
1436	3	612
1437	3	604
1437	3	615
1438	3	581
1438	3	586
1438	3	589
1438	3	604
1438	3	605
1438	3	612
1438	3	613
1438	3	614
1439	3	618
1440	3	596
1441	3	589
1442	3	571
1443	3	589
1444	3	616
1445	3	571
1446	3	580
1447	3	573
1448	3	575
1449	3	611
1450	3	573
1451	3	586
1452	3	589
1453	3	589
1454	3	603
1455	3	607
1456	3	593
1457	3	612
1458	3	594
1459	3	569
1459	3	581
1459	3	602
1459	3	613
1460	3	614
1461	3	596
1462	3	596
1463	3	589
1464	3	596
1465	3	596
1466	3	575
1467	3	604
1468	3	611
1469	3	615
1470	3	592
1471	3	629
1472	3	592
1473	3	596
1474	3	619
1475	3	571
1476	3	612
1477	3	592
1478	3	629
1479	3	614
1480	3	584
1481	3	606
1482	3	596
1483	3	587
1483	3	605
1484	3	571
1485	3	571
1486	3	571
1486	3	612
1487	3	615
1488	3	589
1489	3	619
1490	3	571
1490	3	589
1490	3	596
1490	3	618
1491	3	614
1492	3	614
1493	3	619
1494	3	614
1495	3	619
1496	3	589
1497	3	629
1498	3	617
1499	3	596
1500	3	598
1501	3	573
1502	3	618
1503	3	619
1504	3	618
1505	3	618
1506	3	618
1507	3	581
1508	3	619
1509	3	613
1510	3	582
1510	3	605
1511	3	582
1512	3	598
1513	3	618
1514	3	596
1515	3	619
1516	3	575
1516	3	619
1517	3	598
1518	3	571
1519	3	581
1520	3	605
1521	3	605
1522	3	598
1523	3	581
1524	3	619
1525	3	612
1526	3	573
1527	3	596
1528	3	613
1529	3	571
1530	3	580
1531	3	592
1532	3	610
1532	3	614
1533	3	589
1534	3	596
1535	3	581
1536	3	575
1537	3	589
1538	3	581
1538	3	596
1538	3	605
1538	3	612
1539	3	589
1540	3	587
1541	3	589
1542	3	606
1543	3	589
1544	3	569
1545	3	593
1546	3	575
1547	3	581
1548	3	586
1549	3	596
1550	3	589
1551	3	592
1552	3	587
1553	3	589
1553	3	596
1554	3	604
1555	3	612
1556	3	604
1557	3	571
1558	3	573
1559	3	616
1559	3	617
1560	3	589
1561	3	575
1562	3	571
1563	3	573
1564	3	614
1565	3	596
1566	3	619
1567	3	580
1568	3	571
1569	3	589
1570	3	574
1571	3	571
1572	3	575
1573	3	629
1574	3	589
1575	3	589
1576	3	614
1577	3	596
1577	3	612
1578	3	589
1578	3	614
1579	3	614
1580	3	589
1581	3	612
1582	3	628
1583	3	589
1584	3	614
1585	3	590
1585	3	592
1586	3	605
1587	3	629
1588	3	589
1589	3	581
1590	3	589
1590	3	590
1590	3	596
1590	3	604
1591	3	596
1592	3	613
1593	3	573
1594	3	614
1595	3	592
1596	3	613
1597	3	581
1598	3	604
1599	3	629
1600	3	584
1601	3	571
1602	3	603
1603	3	596
1604	3	612
1605	3	589
1606	3	604
1606	3	612
1607	3	612
1608	3	575
1609	3	615
1610	3	618
1611	3	573
1611	3	587
1612	3	614
1613	3	589
1614	3	597
1615	3	596
1616	3	581
1617	3	592
1618	3	573
1618	3	576
1619	3	573
1620	3	618
1621	3	575
1622	3	580
1623	3	596
1624	3	586
1624	3	587
1625	3	616
1626	3	589
1627	3	619
1628	3	604
1629	3	573
1630	3	589
1631	3	605
1632	3	587
1633	3	581
1634	3	605
1635	3	573
1636	3	629
1637	3	612
1638	3	573
1638	3	575
1638	3	581
1638	3	592
1638	3	617
1639	3	580
1640	3	615
1641	3	603
1642	3	573
1643	3	589
1644	3	592
1645	3	588
1646	3	597
1647	3	612
1648	3	613
1649	3	589
1650	3	596
1651	3	596
1651	3	611
1652	3	589
1653	3	573
1653	3	612
1654	3	614
1655	3	622
1656	3	581
1657	3	629
1658	3	569
1658	3	596
1658	3	614
