673	3	372
778	3	394
779	3	375
780	3	394
781	3	400
782	3	393
783	3	365
783	3	391
784	3	391
785	3	407
786	3	363
787	3	393
788	3	351
789	3	339
790	3	367
791	3	338
792	3	340
793	3	394
794	3	387
794	3	390
795	3	333
795	3	334
795	3	347
795	3	349
795	3	372
795	3	387
795	3	403
795	3	407
796	3	385
797	3	340
798	3	380
798	3	387
799	3	347
800	3	374
801	3	340
801	3	347
801	3	351
801	3	380
802	3	379
803	3	347
804	3	400
805	3	400
806	3	378
807	3	353
808	3	388
809	3	405
810	3	405
811	3	385
811	3	387
812	3	340
812	3	347
812	3	390
813	3	334
813	3	374
814	3	331
814	3	353
814	3	380
814	3	381
814	3	387
814	3	407
815	3	360
816	3	331
817	3	369
818	3	335
818	3	374
819	3	372
820	3	360
821	3	387
822	3	347
823	3	338
823	3	360
823	3	390
824	3	353
824	3	387
825	3	403
826	3	346
827	3	353
828	3	350
828	3	358
828	3	388
828	3	390
829	3	387
829	3	399
830	3	369
831	3	353
832	3	349
832	3	369
833	3	365
834	3	353
835	3	347
836	3	395
837	3	403
838	3	403
839	3	379
840	3	407
841	3	379
842	3	395
843	3	403
844	3	340
845	3	370
846	3	365
847	3	405
848	3	405
849	3	370
850	3	387
851	3	387
852	3	393
853	3	387
854	3	380
855	3	389
856	3	393
857	3	387
858	3	331
858	3	333
858	3	338
858	3	340
858	3	341
858	3	347
858	3	353
858	3	370
858	3	372
858	3	378
858	3	380
858	3	383
858	3	385
858	3	388
858	3	393
858	3	399
858	3	403
858	3	407
859	3	360
860	3	405
861	3	353
862	3	385
863	3	353
864	3	353
865	3	385
866	3	330
866	3	338
866	3	340
866	3	341
866	3	347
866	3	351
866	3	354
866	3	362
866	3	363
866	3	370
866	3	372
866	3	376
866	3	380
866	3	381
866	3	382
866	3	385
866	3	386
866	3	387
866	3	389
866	3	392
866	3	396
866	3	407
867	3	353
868	3	365
869	3	345
870	3	370
871	3	373
872	3	360
873	3	407
874	3	405
875	3	365
876	3	378
876	3	383
877	3	338
877	3	347
877	3	370
877	3	380
877	3	383
877	3	404
878	3	335
879	3	335
879	3	351
879	3	354
879	3	361
879	3	365
880	3	340
881	3	333
881	3	363
881	3	385
882	3	378
883	3	347
884	3	347
885	3	335
885	3	340
885	3	352
885	3	353
885	3	360
885	3	385
886	3	369
887	3	385
888	3	374
889	3	338
890	3	383
891	3	359
891	3	407
892	3	376
893	3	395
894	3	403
895	3	391
896	3	338
897	3	388
898	3	370
899	3	403
900	3	380
901	3	380
902	3	359
903	3	370
904	3	353
905	3	370
906	3	369
907	3	403
908	3	403
909	3	340
910	3	353
912	3	383
912	3	403
913	3	395
914	3	407
915	3	407
916	3	395
917	3	395
918	3	353
919	3	376
920	3	403
921	3	403
922	3	403
926	3	390
927	3	333
928	3	357
928	3	387
929	3	340
930	3	376
931	3	387
932	3	340
933	3	367
934	3	387
935	3	349
936	3	359
937	3	365
938	3	365
939	3	401
940	3	405
941	3	395
942	3	340
943	3	405
944	3	365
945	3	356
946	3	387
946	3	390
947	3	407
948	3	386
949	3	337
949	3	370
949	3	384
950	3	407
951	3	403
952	3	339
952	3	340
952	3	342
952	3	343
952	3	346
952	3	347
952	3	348
952	3	349
952	3	350
952	3	351
952	3	352
952	3	353
952	3	354
952	3	358
952	3	359
952	3	370
952	3	372
952	3	380
952	3	382
952	3	383
952	3	385
952	3	387
952	3	388
952	3	389
952	3	404
952	3	405
952	3	407
953	3	331
953	3	333
953	3	335
953	3	337
953	3	339
953	3	341
953	3	345
953	3	350
953	3	351
953	3	354
953	3	358
953	3	362
953	3	363
953	3	365
953	3	372
953	3	380
953	3	387
953	3	388
953	3	390
953	3	399
953	3	406
954	3	350
954	3	353
954	3	358
955	3	387
956	3	360
957	3	333
957	3	340
957	3	341
957	3	347
957	3	348
957	3	353
957	3	382
957	3	385
957	3	403
957	3	407
958	3	376
959	3	387
960	3	365
961	3	387
962	3	331
963	3	385
964	3	369
965	3	367
966	3	388
967	3	372
968	3	334
969	3	405
970	3	405
971	3	331
971	3	332
971	3	333
971	3	335
971	3	338
971	3	342
971	3	348
971	3	352
971	3	353
971	3	363
971	3	364
971	3	370
971	3	376
971	3	377
971	3	380
971	3	381
971	3	387
971	3	399
971	3	403
971	3	406
971	3	407
972	3	387
972	3	407
973	3	379
974	3	353
975	3	379
976	3	332
976	3	395
977	3	346
978	3	332
978	3	395
979	3	332
979	3	395
980	3	379
981	3	332
981	3	395
982	3	407
983	3	340
983	3	359
984	3	395
985	3	393
986	3	393
987	3	353
988	3	395
989	3	353
990	3	356
991	3	395
992	3	385
993	3	360
994	3	399
995	3	370
995	3	387
996	3	331
996	3	387
997	3	335
997	3	407
998	3	370
998	3	387
999	3	331
999	3	332
1000	3	385
1001	3	387
1002	3	341
1003	3	399
1004	3	360
1005	3	353
1006	3	405
1007	3	339
1007	3	352
1007	3	387
1008	3	340
1009	3	365
1009	3	385
1010	3	382
1011	3	405
1012	3	349
1013	3	374
1014	3	353
1015	3	376
1016	3	338
1017	3	333
1017	3	372
1018	3	370
1019	3	394
1020	3	335
1020	3	372
1020	3	387
1020	3	390
1021	3	367
1022	3	372
1022	3	387
1023	3	340
1023	3	353
1023	3	387
1023	3	400
1024	3	358
1024	3	407
1025	3	363
1026	3	335
1027	3	389
1028	3	335
1028	3	338
1028	3	345
1028	3	387
1029	3	376
1029	3	387
1030	3	372
1030	3	385
1031	3	387
1032	3	373
1033	3	372
1034	3	360
1035	3	338
1035	3	353
1035	3	358
1036	3	363
1036	3	373
1037	3	389
1038	3	334
1039	3	384
1040	3	353
1041	3	379
1042	3	403
1043	3	373
1043	3	389
1044	3	388
1045	3	387
1046	3	391
1047	3	347
1048	3	381
1049	3	370
1050	3	383
1051	3	407
1052	3	405
1053	3	405
1054	3	343
1055	3	405
1056	3	405
1057	3	340
1057	3	353
1057	3	367
1057	3	370
1057	3	380
1057	3	388
1057	3	391
1057	3	403
1057	3	407
1058	3	347
1059	3	364
1060	3	393
1061	3	395
1062	3	403
1063	3	333
1063	3	345
1063	3	389
1063	3	391
1064	3	387
1065	3	351
1066	3	378
1067	3	340
1068	3	334
1068	3	335
1069	3	337
1070	3	346
1071	3	337
1071	3	338
1071	3	340
1071	3	347
1071	3	352
1071	3	353
1071	3	358
1071	3	370
1071	3	372
1071	3	385
1071	3	387
1071	3	399
1071	3	403
1072	3	333
1073	3	334
1073	3	353
1074	3	335
1074	3	361
1074	3	391
1075	3	340
1075	3	371
1075	3	385
1075	3	399
1075	3	405
415	1	365
416	1	346
417	1	346
418	1	342
419	1	342
420	1	388
421	1	342
422	1	366
423	1	366
423	1	367
424	1	347
425	1	374
426	1	349
427	1	349
428	1	349
429	1	374
430	1	374
431	1	407
432	1	335
433	1	407
434	1	407
435	1	366
435	1	367
436	1	366
436	1	367
437	1	392
438	1	374
439	1	366
439	1	367
440	1	356
441	1	366
441	1	367
442	1	374
443	1	346
444	1	346
445	1	392
446	1	342
448	1	399
449	1	408
593	1	340
594	1	336
595	1	343
596	1	383
597	1	405
598	1	403
599	1	359
602	1	347
603	1	365
605	1	387
607	1	387
609	1	333
612	1	377
613	1	365
615	1	335
616	1	405
619	1	370
620	1	335
621	1	335
622	1	354
622	1	378
623	1	353
624	1	387
625	1	350
626	1	362
627	1	380
628	1	338
629	1	370
630	1	335
631	1	399
632	1	352
637	1	387
637	1	397
638	1	344
640	1	387
641	1	341
643	1	345
643	1	402
644	1	355
645	1	399
646	1	372
647	1	400
648	1	362
648	1	363
651	1	370
652	1	399
653	1	405
654	1	365
656	1	351
656	1	387
657	1	354
657	1	408
658	1	387
659	1	387
660	1	399
661	1	387
662	1	337
663	1	383
664	1	399
665	1	371
665	1	376
667	1	348
668	1	390
669	1	387
670	1	387
671	1	346
672	1	337
1	0	654
2	0	632
3	0	620
4	0	603
5	0	667
15	0	594
18	0	597
19	0	653
26	0	431
26	0	433
26	0	434
27	0	609
28	0	418
28	0	419
28	0	421
28	0	446
29	0	612
30	0	643
31	0	615
31	0	621
34	0	638
37	0	593
38	0	616
39	0	644
43	0	647
48	0	641
50	0	668
53	0	648
61	0	619
67	0	623
69	0	607
70	0	420
71	0	651
74	0	646
75	0	595
76	0	599
78	0	449
78	0	657
84	0	622
85	0	637
86	0	648
89	0	423
89	0	435
89	0	436
89	0	439
89	0	441
90	0	628
93	0	426
93	0	427
93	0	428
97	0	612
102	0	432
106	0	415
106	0	613
106	0	622
106	0	657
115	0	631
118	0	662
118	0	672
120	0	416
120	0	443
120	0	444
135	0	425
135	0	429
135	0	430
135	0	438
135	0	442
136	0	448
136	0	645
136	0	652
136	0	660
136	0	664
138	0	640
138	0	656
138	0	670
142	0	596
142	0	663
148	0	423
148	0	435
148	0	436
148	0	439
148	0	441
149	0	602
162	0	598
164	0	422
167	0	656
170	0	417
170	0	443
170	0	671
172	0	605
172	0	637
172	0	658
172	0	659
172	0	661
172	0	669
176	0	627
178	0	656
179	0	656
184	0	656
189	0	424
189	0	602
195	0	440
200	0	656
201	0	626
206	0	624
211	0	424
211	0	602
215	0	665
216	0	424
216	0	602
220	0	656
221	0	424
221	0	602
224	0	665
229	0	656
231	0	625
232	0	656
233	0	602
235	0	665
236	0	665
238	0	656
240	0	665
244	0	643
249	0	424
249	0	602
250	0	424
250	0	602
252	0	656
257	0	424
257	0	602
259	0	629
270	0	437
270	0	445
271	0	437
271	0	445
272	0	437
272	0	445
274	0	630
278	0	437
278	0	445
283	0	437
283	0	445
284	0	437
284	0	445
285	0	437
285	0	445
409	2	681
410	2	725
411	2	687
412	2	724
413	2	773
414	2	685
447	2	724
450	2	738
450	2	763
451	2	697
452	2	747
453	2	746
454	2	760
455	2	677
456	2	724
457	2	711
457	2	724
458	2	774
459	2	724
460	2	767
461	2	686
461	2	697
462	2	727
463	2	774
464	2	725
465	2	706
466	2	697
467	2	734
468	2	697
469	2	752
470	2	768
471	2	682
472	2	724
473	2	735
474	2	762
475	2	705
475	2	767
476	2	700
477	2	724
478	2	754
479	2	702
480	2	688
481	2	744
481	2	776
482	2	728
483	2	713
484	2	712
485	2	695
485	2	724
485	2	725
485	2	741
486	2	724
487	2	734
487	2	749
488	2	725
489	2	752
490	2	674
491	2	751
492	2	684
493	2	697
494	2	766
495	2	767
496	2	678
497	2	682
498	2	705
499	2	774
500	2	740
501	2	734
502	2	675
503	2	697
504	2	717
505	2	724
506	2	732
507	2	709
508	2	734
509	2	923
510	2	695
510	2	725
511	2	925
512	2	745
513	2	728
513	2	744
514	2	775
515	2	695
516	2	724
517	2	692
517	2	697
518	2	728
519	2	734
520	2	724
521	2	695
522	2	734
523	2	759
524	2	739
524	2	750
525	2	767
525	2	924
526	2	736
527	2	777
528	2	690
529	2	704
529	2	756
529	2	767
530	2	739
530	2	774
531	2	774
532	2	701
533	2	683
534	2	730
